"
Código do Município","
Município",Mês/ano,Estoque,Admissões,Desligamentos,Saldos,Variação Relativa (%)
230395,Chorozinho,01/2020,851,26,19,7,
230395,Chorozinho,02/2020,858,27,20,7,0.82
230395,Chorozinho,03/2020,922,74,10,64,7.46
230395,Chorozinho,04/2020,872,3,53,-50,-5.42
230395,Chorozinho,05/2020,866,7,13,-6,-0.69
230395,Chorozinho,06/2020,860,6,12,-6,-0.69
230395,Chorozinho,07/2020,870,18,8,10,1.16
230395,Chorozinho,08/2020,854,14,30,-16,-1.84
230395,Chorozinho,09/2020,874,36,16,20,2.34
230395,Chorozinho,10/2020,915,62,21,41,4.69
230395,Chorozinho,11/2020,942,42,15,27,2.95
230395,Chorozinho,12/2020,955,22,9,13,1.38
230395,Chorozinho,01/2021,948,50,57,-7,-0.73
230395,Chorozinho,02/2021,970,66,44,22,2.32
230395,Chorozinho,03/2021,989,47,28,19,1.96
230395,Chorozinho,04/2021,975,22,36,-14,-1.42
230395,Chorozinho,05/2021,966,23,32,-9,-0.92
230395,Chorozinho,06/2021,995,49,20,29,3
230395,Chorozinho,07/2021,1003,41,33,8,0.8
230395,Chorozinho,08/2021,1058,86,31,55,5.48
230395,Chorozinho,09/2021,1090,67,35,32,3.02
230395,Chorozinho,10/2021,1126,65,29,36,3.3
230395,Chorozinho,11/2021,1120,30,36,-6,-0.53
230395,Chorozinho,12/2021,1112,27,35,-8,-0.71
230395,Chorozinho,01/2022,1104,23,31,-8,-0.72
230395,Chorozinho,02/2022,1076,27,55,-28,-2.54
230395,Chorozinho,03/2022,1072,41,45,-4,-0.37
230395,Chorozinho,04/2022,1068,49,53,-4,-0.37
230395,Chorozinho,05/2022,995,29,102,-73,-6.84
230395,Chorozinho,06/2022,1014,43,24,19,1.91
230395,Chorozinho,07/2022,1002,32,44,-12,-1.18
230395,Chorozinho,08/2022,994,23,31,-8,-0.8
230395,Chorozinho,09/2022,1013,53,34,19,1.91
230395,Chorozinho,10/2022,998,24,39,-15,-1.48
230395,Chorozinho,11/2022,1025,59,32,27,2.71
230395,Chorozinho,12/2022,1015,20,30,-10,-0.98
230395,Chorozinho,01/2023,1028,32,19,13,1.28
230395,Chorozinho,02/2023,1028,52,52,0,0
230395,Chorozinho,03/2023,1027,33,34,-1,-0.1
230395,Chorozinho,04/2023,1036,43,34,9,0.88
230395,Chorozinho,05/2023,993,21,64,-43,-4.15
230395,Chorozinho,06/2023,988,33,38,-5,-0.5
230395,Chorozinho,07/2023,1005,41,24,17,1.72
230395,Chorozinho,08/2023,1008,53,50,3,0.3
230395,Chorozinho,09/2023,986,25,47,-22,-2.18
230395,Chorozinho,10/2023,984,30,32,-2,-0.2
230395,Chorozinho,11/2023,1022,71,33,38,3.86
230395,Chorozinho,12/2023,1015,15,22,-7,-0.68
230395,Chorozinho,01/2024,991,21,45,-24,-2.36
230395,Chorozinho,02/2024,1009,47,29,18,1.82
230395,Chorozinho,03/2024,1014,30,25,5,0.5
230395,Chorozinho,04/2024,1028,42,28,14,1.38
230395,Chorozinho,05/2024,1040,44,32,12,1.17
230395,Chorozinho,06/2024,1045,39,34,5,0.48
230395,Chorozinho,07/2024,1067,51,29,22,2.11
230395,Chorozinho,08/2024,1078,44,33,11,1.03
230395,Chorozinho,09/2024,1065,26,39,-13,-1.21
230395,Chorozinho,10/2024,1060,36,41,-5,-0.47
230395,Chorozinho,11/2024,1051,29,38,-9,-0.85
230395,Chorozinho,12/2024,1039,11,23,-12,-1.14
230395,Chorozinho,01/2025,1021,24,42,-18,-1.73
230395,Chorozinho,02/2025,1013,24,32,-8,-0.78
230395,Chorozinho,03/2025,973,21,61,-40,-3.95
230395,Chorozinho,04/2025,973,29,29,0,0
230395,Chorozinho,05/2025,983,41,31,10,1.03
230395,Chorozinho,06/2025,978,23,28,-5,-0.51
230395,Chorozinho,07/2025,988,39,29,10,1.02
230395,Chorozinho,08/2025,1011,51,28,23,2.33
230395,Chorozinho,09/2025,997,14,28,-14,-1.38
230395,Chorozinho,10/2025,991,15,21,-6,-0.6
230395,Chorozinho,11/2025,982,27,36,-9,-0.91
230395,Chorozinho,12/2025,966,12,28,-16,-1.63
230395,Chorozinho,01/2026,950,28,44,-16,-1.66
230395,Chorozinho,02/2026,944,22,28,-6,-0.63
230395,Chorozinho,03/2026,936,22,30,-8,-0.85
230395,Chorozinho,04/2026,916,32,52,-20,-2.14
230400,Coreau,01/2020,73,6,5,1,
230400,Coreau,02/2020,74,3,2,1,1.37
230400,Coreau,03/2020,77,10,7,3,4.05
230400,Coreau,04/2020,75,1,3,-2,-2.6
230400,Coreau,05/2020,74,0,1,-1,-1.33
230400,Coreau,06/2020,73,1,2,-1,-1.35
230400,Coreau,07/2020,71,2,4,-2,-2.74
230400,Coreau,08/2020,74,5,2,3,4.23
230400,Coreau,09/2020,71,4,7,-3,-4.05
230400,Coreau,10/2020,72,3,2,1,1.41
230400,Coreau,11/2020,80,14,6,8,11.11
230400,Coreau,12/2020,80,1,1,0,0
230400,Coreau,01/2021,92,17,5,12,15
230400,Coreau,02/2021,86,7,13,-6,-6.52
230400,Coreau,03/2021,88,13,11,2,2.33
230400,Coreau,04/2021,99,18,7,11,12.5
230400,Coreau,05/2021,97,7,9,-2,-2.02
230400,Coreau,06/2021,129,37,5,32,32.99
230400,Coreau,07/2021,130,22,21,1,0.78
230400,Coreau,08/2021,138,21,13,8,6.15
230400,Coreau,09/2021,148,22,12,10,7.25
230400,Coreau,10/2021,147,13,14,-1,-0.68
230400,Coreau,11/2021,179,43,11,32,21.77
230400,Coreau,12/2021,183,12,8,4,2.23
230400,Coreau,01/2022,180,16,19,-3,-1.64
230400,Coreau,02/2022,205,34,9,25,13.89
230400,Coreau,03/2022,205,17,17,0,0
230400,Coreau,04/2022,209,15,11,4,1.95
230400,Coreau,05/2022,208,17,18,-1,-0.48
230400,Coreau,06/2022,196,13,25,-12,-5.77
230400,Coreau,07/2022,202,20,14,6,3.06
230400,Coreau,08/2022,228,60,34,26,12.87
230400,Coreau,09/2022,257,38,9,29,12.72
230400,Coreau,10/2022,262,21,16,5,1.95
230400,Coreau,11/2022,256,33,39,-6,-2.29
230400,Coreau,12/2022,248,6,14,-8,-3.13
230400,Coreau,01/2023,249,7,6,1,0.4
230400,Coreau,02/2023,246,4,7,-3,-1.2
230400,Coreau,03/2023,250,9,5,4,1.63
230400,Coreau,04/2023,244,5,11,-6,-2.4
230400,Coreau,05/2023,248,10,6,4,1.64
230400,Coreau,06/2023,252,13,9,4,1.61
230400,Coreau,07/2023,249,4,7,-3,-1.19
230400,Coreau,08/2023,265,19,3,16,6.43
230400,Coreau,09/2023,268,6,3,3,1.13
230400,Coreau,10/2023,265,3,6,-3,-1.12
230400,Coreau,11/2023,262,9,12,-3,-1.13
230400,Coreau,12/2023,259,9,12,-3,-1.15
230400,Coreau,01/2024,268,18,9,9,3.47
230400,Coreau,02/2024,264,2,6,-4,-1.49
230400,Coreau,03/2024,264,9,9,0,0
230400,Coreau,04/2024,278,21,7,14,5.3
230400,Coreau,05/2024,293,22,7,15,5.4
230400,Coreau,06/2024,306,23,10,13,4.44
230400,Coreau,07/2024,325,33,14,19,6.21
230400,Coreau,08/2024,335,24,14,10,3.08
230400,Coreau,09/2024,339,9,5,4,1.19
230400,Coreau,10/2024,344,15,10,5,1.47
230400,Coreau,11/2024,339,8,13,-5,-1.45
230400,Coreau,12/2024,343,10,6,4,1.18
230400,Coreau,01/2025,340,14,17,-3,-0.87
230400,Coreau,02/2025,344,11,7,4,1.18
230400,Coreau,03/2025,368,38,14,24,6.98
230400,Coreau,04/2025,364,20,24,-4,-1.09
230400,Coreau,05/2025,359,14,19,-5,-1.37
230400,Coreau,06/2025,379,34,14,20,5.57
230400,Coreau,07/2025,395,23,7,16,4.22
230400,Coreau,08/2025,405,26,16,10,2.53
230400,Coreau,09/2025,417,23,11,12,2.96
230400,Coreau,10/2025,425,20,12,8,1.92
230400,Coreau,11/2025,439,30,16,14,3.29
230400,Coreau,12/2025,439,15,15,0,0
230400,Coreau,01/2026,446,20,13,7,1.59
230400,Coreau,02/2026,448,21,19,2,0.45
230400,Coreau,03/2026,443,15,20,-5,-1.12
230400,Coreau,04/2026,441,13,15,-2,-0.45
230410,Crateus,01/2020,4063,113,69,44,
230410,Crateus,02/2020,4105,107,65,42,1.03
230410,Crateus,03/2020,4140,120,85,35,0.85
230410,Crateus,04/2020,4075,57,122,-65,-1.57
230410,Crateus,05/2020,4049,51,77,-26,-0.64
230410,Crateus,06/2020,4035,37,51,-14,-0.35
230410,Crateus,07/2020,4059,61,37,24,0.59
230410,Crateus,08/2020,4061,93,91,2,0.05
230410,Crateus,09/2020,4081,98,78,20,0.49
230410,Crateus,10/2020,4159,137,59,78,1.91
230410,Crateus,11/2020,4213,112,58,54,1.3
230410,Crateus,12/2020,4212,63,64,-1,-0.02
230410,Crateus,01/2021,4231,136,117,19,0.45
230410,Crateus,02/2021,4316,169,84,85,2.01
230410,Crateus,03/2021,4383,190,123,67,1.55
230410,Crateus,04/2021,4353,130,160,-30,-0.68
230410,Crateus,05/2021,4362,131,122,9,0.21
230410,Crateus,06/2021,4375,105,92,13,0.3
230410,Crateus,07/2021,4465,154,64,90,2.06
230410,Crateus,08/2021,4546,180,99,81,1.81
230410,Crateus,09/2021,4659,233,120,113,2.49
230410,Crateus,10/2021,4739,175,95,80,1.72
230410,Crateus,11/2021,4775,139,103,36,0.76
230410,Crateus,12/2021,4772,111,114,-3,-0.06
230410,Crateus,01/2022,4767,160,165,-5,-0.1
230410,Crateus,02/2022,4892,261,136,125,2.62
230410,Crateus,03/2022,5069,355,178,177,3.62
230410,Crateus,04/2022,5113,206,162,44,0.87
230410,Crateus,05/2022,5201,254,166,88,1.72
230410,Crateus,06/2022,5350,369,220,149,2.86
230410,Crateus,07/2022,5336,213,227,-14,-0.26
230410,Crateus,08/2022,5488,309,157,152,2.85
230410,Crateus,09/2022,5651,333,170,163,2.97
230410,Crateus,10/2022,5748,274,177,97,1.72
230410,Crateus,11/2022,5768,197,177,20,0.35
230410,Crateus,12/2022,5696,83,155,-72,-1.25
230410,Crateus,01/2023,5604,155,247,-92,-1.62
230410,Crateus,02/2023,5598,140,146,-6,-0.11
230410,Crateus,03/2023,5611,174,161,13,0.23
230410,Crateus,04/2023,5607,128,132,-4,-0.07
230410,Crateus,05/2023,5564,124,167,-43,-0.77
230410,Crateus,06/2023,5609,218,173,45,0.81
230410,Crateus,07/2023,5615,244,238,6,0.11
230410,Crateus,08/2023,5681,226,160,66,1.18
230410,Crateus,09/2023,5720,144,105,39,0.69
230410,Crateus,10/2023,5727,151,144,7,0.12
230410,Crateus,11/2023,5739,165,153,12,0.21
230410,Crateus,12/2023,5709,111,141,-30,-0.52
230410,Crateus,01/2024,5710,170,169,1,0.02
230410,Crateus,02/2024,5744,176,142,34,0.6
230410,Crateus,03/2024,5734,153,163,-10,-0.17
230410,Crateus,04/2024,5745,145,134,11,0.19
230410,Crateus,05/2024,5715,132,162,-30,-0.52
230410,Crateus,06/2024,5682,142,175,-33,-0.58
230410,Crateus,07/2024,5625,235,292,-57,-1
230410,Crateus,08/2024,5741,265,149,116,2.06
230410,Crateus,09/2024,5744,164,161,3,0.05
230410,Crateus,10/2024,5784,191,151,40,0.7
230410,Crateus,11/2024,5827,178,135,43,0.74
230410,Crateus,12/2024,5816,113,124,-11,-0.19
230410,Crateus,01/2025,5834,205,187,18,0.31
230410,Crateus,02/2025,5874,195,155,40,0.69
230410,Crateus,03/2025,5922,206,158,48,0.82
230410,Crateus,04/2025,5965,203,160,43,0.73
230410,Crateus,05/2025,5970,170,165,5,0.08
230410,Crateus,06/2025,6026,253,197,56,0.94
230410,Crateus,07/2025,6119,274,181,93,1.54
230410,Crateus,08/2025,6159,220,180,40,0.65
230410,Crateus,09/2025,6245,249,163,86,1.4
230410,Crateus,10/2025,6267,195,173,22,0.35
230410,Crateus,11/2025,6308,217,176,41,0.65
230410,Crateus,12/2025,6273,121,156,-35,-0.55
230410,Crateus,01/2026,6245,209,237,-28,-0.45
230410,Crateus,02/2026,6294,220,171,49,0.78
230410,Crateus,03/2026,6346,251,199,52,0.83
230410,Crateus,04/2026,6393,219,172,47,0.74
230420,Crato,01/2020,13702,345,319,26,
230420,Crato,02/2020,13835,399,266,133,0.97
230420,Crato,03/2020,13786,261,310,-49,-0.35
230420,Crato,04/2020,13516,108,378,-270,-1.96
230420,Crato,05/2020,13262,78,332,-254,-1.88
230420,Crato,06/2020,13255,152,159,-7,-0.05
230420,Crato,07/2020,13333,302,224,78,0.59
230420,Crato,08/2020,13414,325,244,81,0.61
230420,Crato,09/2020,13518,424,320,104,0.78
230420,Crato,10/2020,13484,452,486,-34,-0.25
230420,Crato,11/2020,13658,458,284,174,1.29
230420,Crato,12/2020,13580,208,286,-78,-0.57
230420,Crato,01/2021,13684,483,379,104,0.77
230420,Crato,02/2021,13764,415,335,80,0.58
230420,Crato,03/2021,13631,410,543,-133,-0.97
230420,Crato,04/2021,13539,273,365,-92,-0.67
230420,Crato,05/2021,13541,306,304,2,0.01
230420,Crato,06/2021,13694,376,223,153,1.13
230420,Crato,07/2021,13765,293,222,71,0.52
230420,Crato,08/2021,13932,462,295,167,1.21
230420,Crato,09/2021,14042,509,399,110,0.79
230420,Crato,10/2021,14052,379,369,10,0.07
230420,Crato,11/2021,14112,338,278,60,0.43
230420,Crato,12/2021,14109,270,273,-3,-0.02
230420,Crato,01/2022,14138,406,377,29,0.21
230420,Crato,02/2022,14167,425,396,29,0.21
230420,Crato,03/2022,14117,382,432,-50,-0.35
230420,Crato,04/2022,14106,383,394,-11,-0.08
230420,Crato,05/2022,14013,301,394,-93,-0.66
230420,Crato,06/2022,13978,353,388,-35,-0.25
230420,Crato,07/2022,13978,407,407,0,0
230420,Crato,08/2022,14055,486,409,77,0.55
230420,Crato,09/2022,14185,497,367,130,0.92
230420,Crato,10/2022,14238,376,323,53,0.37
230420,Crato,11/2022,14225,315,328,-13,-0.09
230420,Crato,12/2022,14114,285,396,-111,-0.78
230420,Crato,01/2023,14111,396,399,-3,-0.02
230420,Crato,02/2023,14094,423,440,-17,-0.12
230420,Crato,03/2023,14097,445,442,3,0.02
230420,Crato,04/2023,14064,334,367,-33,-0.23
230420,Crato,05/2023,14087,429,406,23,0.16
230420,Crato,06/2023,14214,467,340,127,0.9
230420,Crato,07/2023,14241,441,414,27,0.19
230420,Crato,08/2023,14548,689,382,307,2.16
230420,Crato,09/2023,14848,709,409,300,2.06
230420,Crato,10/2023,14846,414,416,-2,-0.01
230420,Crato,11/2023,14927,450,369,81,0.55
230420,Crato,12/2023,14896,311,342,-31,-0.21
230420,Crato,01/2024,14702,378,572,-194,-1.3
230420,Crato,02/2024,14758,466,410,56,0.38
230420,Crato,03/2024,14708,372,422,-50,-0.34
230420,Crato,04/2024,14746,456,418,38,0.26
230420,Crato,05/2024,14850,481,377,104,0.71
230420,Crato,06/2024,15217,781,414,367,2.47
230420,Crato,07/2024,15642,826,401,425,2.79
230420,Crato,08/2024,15754,529,417,112,0.72
230420,Crato,09/2024,15844,483,393,90,0.57
230420,Crato,10/2024,16024,601,421,180,1.14
230420,Crato,11/2024,16201,542,365,177,1.1
230420,Crato,12/2024,16173,313,341,-28,-0.17
230420,Crato,01/2025,16048,440,565,-125,-0.77
230420,Crato,02/2025,16178,635,505,130,0.81
230420,Crato,03/2025,16099,376,455,-79,-0.49
230420,Crato,04/2025,16219,598,478,120,0.75
230420,Crato,05/2025,16343,601,477,124,0.76
230420,Crato,06/2025,16485,599,457,142,0.87
230420,Crato,07/2025,16774,783,494,289,1.75
230420,Crato,08/2025,16924,673,523,150,0.89
230420,Crato,09/2025,17028,611,507,104,0.61
230420,Crato,10/2025,17019,532,541,-9,-0.05
230420,Crato,11/2025,17049,514,484,30,0.18
230420,Crato,12/2025,16930,338,457,-119,-0.7
230420,Crato,01/2026,16770,499,659,-160,-0.95
230420,Crato,02/2026,16945,681,506,175,1.04
230420,Crato,03/2026,16975,584,554,30,0.18
230420,Crato,04/2026,17105,616,486,130,0.77
230423,Croata,01/2020,891,62,14,48,
230423,Croata,02/2020,947,69,13,56,6.29
230423,Croata,03/2020,905,15,57,-42,-4.44
230423,Croata,04/2020,903,2,4,-2,-0.22
230423,Croata,05/2020,905,8,6,2,0.22
230423,Croata,06/2020,905,16,16,0,0
230423,Croata,07/2020,908,57,54,3,0.33
230423,Croata,08/2020,915,22,15,7,0.77
230423,Croata,09/2020,910,0,5,-5,-0.55
230423,Croata,10/2020,920,11,1,10,1.1
230423,Croata,11/2020,919,6,7,-1,-0.11
230423,Croata,12/2020,741,6,184,-178,-19.37
230423,Croata,01/2021,743,6,4,2,0.27
230423,Croata,02/2021,738,2,7,-5,-0.67
230423,Croata,03/2021,719,10,29,-19,-2.57
230423,Croata,04/2021,719,0,0,0,0
230423,Croata,05/2021,719,3,3,0,0
230423,Croata,06/2021,727,10,2,8,1.11
230423,Croata,07/2021,731,6,2,4,0.55
230423,Croata,08/2021,744,20,7,13,1.78
230423,Croata,09/2021,747,5,2,3,0.4
230423,Croata,10/2021,758,18,7,11,1.47
230423,Croata,11/2021,759,4,3,1,0.13
230423,Croata,12/2021,755,1,5,-4,-0.53
230423,Croata,01/2022,749,3,9,-6,-0.79
230423,Croata,02/2022,772,27,4,23,3.07
230423,Croata,03/2022,774,8,6,2,0.26
230423,Croata,04/2022,776,5,3,2,0.26
230423,Croata,05/2022,773,0,3,-3,-0.39
230423,Croata,06/2022,773,4,4,0,0
230423,Croata,07/2022,773,4,4,0,0
230423,Croata,08/2022,773,10,10,0,0
230423,Croata,09/2022,776,5,2,3,0.39
230423,Croata,10/2022,776,2,2,0,0
230423,Croata,11/2022,775,2,3,-1,-0.13
230423,Croata,12/2022,770,3,8,-5,-0.65
230423,Croata,01/2023,770,5,5,0,0
230423,Croata,02/2023,768,3,5,-2,-0.26
230423,Croata,03/2023,775,10,3,7,0.91
230423,Croata,04/2023,788,15,2,13,1.68
230423,Croata,05/2023,789,2,1,1,0.13
230423,Croata,06/2023,788,2,3,-1,-0.13
230423,Croata,07/2023,789,3,2,1,0.13
230423,Croata,08/2023,783,2,8,-6,-0.76
230423,Croata,09/2023,783,3,3,0,0
230423,Croata,10/2023,781,3,5,-2,-0.26
230423,Croata,11/2023,779,2,4,-2,-0.26
230423,Croata,12/2023,778,2,3,-1,-0.13
230423,Croata,01/2024,777,4,5,-1,-0.13
230423,Croata,02/2024,776,3,4,-1,-0.13
230423,Croata,03/2024,776,11,11,0,0
230423,Croata,04/2024,772,1,5,-4,-0.52
230423,Croata,05/2024,773,5,4,1,0.13
230423,Croata,06/2024,774,5,4,1,0.13
230423,Croata,07/2024,771,1,4,-3,-0.39
230423,Croata,08/2024,771,4,4,0,0
230423,Croata,09/2024,773,5,3,2,0.26
230423,Croata,10/2024,776,6,3,3,0.39
230423,Croata,11/2024,769,1,8,-7,-0.9
230423,Croata,12/2024,763,2,8,-6,-0.78
230423,Croata,01/2025,761,3,5,-2,-0.26
230423,Croata,02/2025,761,6,6,0,0
230423,Croata,03/2025,764,6,3,3,0.39
230423,Croata,04/2025,776,16,4,12,1.57
230423,Croata,05/2025,776,5,5,0,0
230423,Croata,06/2025,786,17,7,10,1.29
230423,Croata,07/2025,795,18,9,9,1.15
230423,Croata,08/2025,785,13,23,-10,-1.26
230423,Croata,09/2025,791,9,3,6,0.76
230423,Croata,10/2025,808,22,5,17,2.15
230423,Croata,11/2025,807,1,2,-1,-0.12
230423,Croata,12/2025,796,2,13,-11,-1.36
230423,Croata,01/2026,798,3,1,2,0.25
230423,Croata,02/2026,798,5,5,0,0
230423,Croata,03/2026,799,9,8,1,0.13
230423,Croata,04/2026,802,5,2,3,0.38
230425,Cruz,01/2020,1076,34,33,1,
230425,Cruz,02/2020,1044,29,61,-32,-2.97
230425,Cruz,03/2020,1026,28,46,-18,-1.72
230425,Cruz,04/2020,973,2,55,-53,-5.17
230425,Cruz,05/2020,942,2,33,-31,-3.19
230425,Cruz,06/2020,930,9,21,-12,-1.27
230425,Cruz,07/2020,926,14,18,-4,-0.43
230425,Cruz,08/2020,933,17,10,7,0.76
230425,Cruz,09/2020,951,28,10,18,1.93
230425,Cruz,10/2020,977,38,12,26,2.73
230425,Cruz,11/2020,1007,48,18,30,3.07
230425,Cruz,12/2020,1018,40,29,11,1.09
230425,Cruz,01/2021,1033,48,33,15,1.47
230425,Cruz,02/2021,1035,34,32,2,0.19
230425,Cruz,03/2021,1047,57,45,12,1.16
230425,Cruz,04/2021,1077,46,16,30,2.87
230425,Cruz,05/2021,1105,53,25,28,2.6
230425,Cruz,06/2021,1159,76,22,54,4.89
230425,Cruz,07/2021,1233,108,34,74,6.38
230425,Cruz,08/2021,1270,72,35,37,3
230425,Cruz,09/2021,1361,129,38,91,7.17
230425,Cruz,10/2021,1419,98,40,58,4.26
230425,Cruz,11/2021,1480,118,57,61,4.3
230425,Cruz,12/2021,1554,124,50,74,5
230425,Cruz,01/2022,1572,64,46,18,1.16
230425,Cruz,02/2022,1567,61,66,-5,-0.32
230425,Cruz,03/2022,1574,61,54,7,0.45
230425,Cruz,04/2022,1584,55,45,10,0.64
230425,Cruz,05/2022,1617,82,49,33,2.08
230425,Cruz,06/2022,1638,91,70,21,1.3
230425,Cruz,07/2022,1663,83,58,25,1.53
230425,Cruz,08/2022,1702,132,93,39,2.35
230425,Cruz,09/2022,1723,80,59,21,1.23
230425,Cruz,10/2022,1784,158,97,61,3.54
230425,Cruz,11/2022,1850,142,76,66,3.7
230425,Cruz,12/2022,1884,95,61,34,1.84
230425,Cruz,01/2023,1903,90,71,19,1.01
230425,Cruz,02/2023,1906,101,98,3,0.16
230425,Cruz,03/2023,2028,196,74,122,6.4
230425,Cruz,04/2023,2054,88,62,26,1.28
230425,Cruz,05/2023,2029,57,82,-25,-1.22
230425,Cruz,06/2023,2106,146,69,77,3.79
230425,Cruz,07/2023,2185,155,76,79,3.75
230425,Cruz,08/2023,2298,191,78,113,5.17
230425,Cruz,09/2023,2284,103,117,-14,-0.61
230425,Cruz,10/2023,2305,108,87,21,0.92
230425,Cruz,11/2023,2431,213,87,126,5.47
230425,Cruz,12/2023,2462,112,81,31,1.28
230425,Cruz,01/2024,2463,135,134,1,0.04
230425,Cruz,02/2024,2441,126,148,-22,-0.89
230425,Cruz,03/2024,2508,162,95,67,2.74
230425,Cruz,04/2024,2534,139,113,26,1.04
230425,Cruz,05/2024,2540,119,113,6,0.24
230425,Cruz,06/2024,2653,228,115,113,4.45
230425,Cruz,07/2024,2747,241,147,94,3.54
230425,Cruz,08/2024,2817,180,110,70,2.55
230425,Cruz,09/2024,2882,197,132,65,2.31
230425,Cruz,10/2024,2985,233,130,103,3.57
230425,Cruz,11/2024,2998,159,146,13,0.44
230425,Cruz,12/2024,2965,137,170,-33,-1.1
230425,Cruz,01/2025,2960,155,160,-5,-0.17
230425,Cruz,02/2025,3003,201,158,43,1.45
230425,Cruz,03/2025,2996,131,138,-7,-0.23
230425,Cruz,04/2025,3022,156,130,26,0.87
230425,Cruz,05/2025,2844,135,313,-178,-5.89
230425,Cruz,06/2025,2686,193,351,-158,-5.56
230425,Cruz,07/2025,2708,215,193,22,0.82
230425,Cruz,08/2025,2712,188,184,4,0.15
230425,Cruz,09/2025,2778,178,112,66,2.43
230425,Cruz,10/2025,2849,205,134,71,2.56
230425,Cruz,11/2025,2902,180,127,53,1.86
230425,Cruz,12/2025,2894,104,112,-8,-0.28
230425,Cruz,01/2026,2930,166,130,36,1.24
230425,Cruz,02/2026,2858,120,192,-72,-2.46
230425,Cruz,03/2026,2928,176,106,70,2.45
230425,Cruz,04/2026,2897,148,179,-31,-1.06
230426,Deputado Irapuan Pinheiro,01/2020,101,0,1,-1,
230426,Deputado Irapuan Pinheiro,02/2020,102,1,0,1,0.99
230426,Deputado Irapuan Pinheiro,03/2020,103,3,2,1,0.98
230426,Deputado Irapuan Pinheiro,04/2020,103,1,1,0,0
230426,Deputado Irapuan Pinheiro,05/2020,105,2,0,2,1.94
230426,Deputado Irapuan Pinheiro,06/2020,105,2,2,0,0
230426,Deputado Irapuan Pinheiro,07/2020,104,1,2,-1,-0.95
230426,Deputado Irapuan Pinheiro,08/2020,112,9,1,8,7.69
230426,Deputado Irapuan Pinheiro,09/2020,114,5,3,2,1.79
230426,Deputado Irapuan Pinheiro,10/2020,114,3,3,0,0
230426,Deputado Irapuan Pinheiro,11/2020,111,2,5,-3,-2.63
230426,Deputado Irapuan Pinheiro,12/2020,108,1,4,-3,-2.7
230426,Deputado Irapuan Pinheiro,01/2021,117,10,1,9,8.33
230426,Deputado Irapuan Pinheiro,02/2021,116,6,7,-1,-0.85
230426,Deputado Irapuan Pinheiro,03/2021,115,3,4,-1,-0.86
230426,Deputado Irapuan Pinheiro,04/2021,116,7,6,1,0.87
230426,Deputado Irapuan Pinheiro,05/2021,112,1,5,-4,-3.45
230426,Deputado Irapuan Pinheiro,06/2021,111,3,4,-1,-0.89
230426,Deputado Irapuan Pinheiro,07/2021,104,4,11,-7,-6.31
230426,Deputado Irapuan Pinheiro,08/2021,106,4,2,2,1.92
230426,Deputado Irapuan Pinheiro,09/2021,105,1,2,-1,-0.94
230426,Deputado Irapuan Pinheiro,10/2021,109,5,1,4,3.81
230426,Deputado Irapuan Pinheiro,11/2021,113,5,1,4,3.67
230426,Deputado Irapuan Pinheiro,12/2021,114,2,1,1,0.88
230426,Deputado Irapuan Pinheiro,01/2022,111,2,5,-3,-2.63
230426,Deputado Irapuan Pinheiro,02/2022,112,2,1,1,0.9
230426,Deputado Irapuan Pinheiro,03/2022,113,1,0,1,0.89
230426,Deputado Irapuan Pinheiro,04/2022,113,2,2,0,0
230426,Deputado Irapuan Pinheiro,05/2022,117,6,2,4,3.54
230426,Deputado Irapuan Pinheiro,06/2022,124,10,3,7,5.98
230426,Deputado Irapuan Pinheiro,07/2022,132,10,2,8,6.45
230426,Deputado Irapuan Pinheiro,08/2022,132,4,4,0,0
230426,Deputado Irapuan Pinheiro,09/2022,131,1,2,-1,-0.76
230426,Deputado Irapuan Pinheiro,10/2022,129,1,3,-2,-1.53
230426,Deputado Irapuan Pinheiro,11/2022,131,4,2,2,1.55
230426,Deputado Irapuan Pinheiro,12/2022,129,2,4,-2,-1.53
230426,Deputado Irapuan Pinheiro,01/2023,129,3,3,0,0
230426,Deputado Irapuan Pinheiro,02/2023,126,2,5,-3,-2.33
230426,Deputado Irapuan Pinheiro,03/2023,124,0,2,-2,-1.59
230426,Deputado Irapuan Pinheiro,04/2023,126,3,1,2,1.61
230426,Deputado Irapuan Pinheiro,05/2023,126,5,5,0,0
230426,Deputado Irapuan Pinheiro,06/2023,129,4,1,3,2.38
230426,Deputado Irapuan Pinheiro,07/2023,126,1,4,-3,-2.33
230426,Deputado Irapuan Pinheiro,08/2023,133,8,1,7,5.56
230426,Deputado Irapuan Pinheiro,09/2023,132,2,3,-1,-0.75
230426,Deputado Irapuan Pinheiro,10/2023,129,2,5,-3,-2.27
230426,Deputado Irapuan Pinheiro,11/2023,130,1,0,1,0.78
230426,Deputado Irapuan Pinheiro,12/2023,129,0,1,-1,-0.77
230426,Deputado Irapuan Pinheiro,01/2024,129,1,1,0,0
230426,Deputado Irapuan Pinheiro,02/2024,132,5,2,3,2.33
230426,Deputado Irapuan Pinheiro,03/2024,129,2,5,-3,-2.27
230426,Deputado Irapuan Pinheiro,04/2024,130,1,0,1,0.78
230426,Deputado Irapuan Pinheiro,05/2024,129,0,1,-1,-0.77
230426,Deputado Irapuan Pinheiro,06/2024,128,2,3,-1,-0.78
230426,Deputado Irapuan Pinheiro,07/2024,133,7,2,5,3.91
