Código do Município,Município,Mês/ano,Estoque_mar,Estoque_abri,Estoque_diff,Admissões_mar,Admissões_abri,Admissões_diff,Desligamentos_mar,Desligamentos_abri,Desligamentos_diff,Saldos_mar,Saldos_abri,Saldos_diff
230040,Aiuaba,06/2022,783,78,-705,2,2,0,3,3,0,-1,-1,0
230040,Aiuaba,06/2023,783,78,-705,7,7,0,0,0,0,7,7,0
230040,Aiuaba,06/2024,787,81,-706,0,0,0,4,4,0,-4,-4,0
230040,Aiuaba,06/2025,786,78,-708,1,1,0,2,2,0,-1,-1,0
230040,Aiuaba,07/2020,765,62,-703,0,0,0,0,0,0,0,0,0
230040,Aiuaba,07/2021,780,76,-704,10,10,0,1,1,0,9,9,0
230040,Aiuaba,07/2022,776,71,-705,1,1,0,8,8,0,-7,-7,0
230040,Aiuaba,07/2023,782,77,-705,0,0,0,1,1,0,-1,-1,0
230040,Aiuaba,07/2024,785,79,-706,2,2,0,4,4,0,-2,-2,0
230040,Aiuaba,07/2025,812,104,-708,28,28,0,2,2,0,26,26,0
230040,Aiuaba,08/2020,763,60,-703,0,0,0,2,2,0,-2,-2,0
230040,Aiuaba,08/2021,785,82,-703,7,8,1,2,2,0,5,6,1
230040,Aiuaba,08/2022,776,71,-705,1,1,0,1,1,0,0,0,0
230040,Aiuaba,08/2023,783,78,-705,1,1,0,0,0,0,1,1,0
230040,Aiuaba,08/2024,790,84,-706,6,6,0,1,1,0,5,5,0
230040,Aiuaba,08/2025,810,102,-708,2,2,0,4,4,0,-2,-2,0
230040,Aiuaba,09/2020,763,60,-703,1,1,0,1,1,0,0,0,0
230040,Aiuaba,09/2021,783,79,-704,0,0,0,2,3,1,-2,-3,-1
230040,Aiuaba,09/2022,777,72,-705,3,3,0,2,2,0,1,1,0
230040,Aiuaba,09/2023,787,82,-705,5,5,0,1,1,0,4,4,0
230040,Aiuaba,09/2024,790,84,-706,0,0,0,0,0,0,0,0,0
230040,Aiuaba,09/2025,817,109,-708,8,8,0,1,1,0,7,7,0
230040,Aiuaba,10/2020,763,60,-703,1,1,0,1,1,0,0,0,0
230040,Aiuaba,10/2021,784,80,-704,1,1,0,0,0,0,1,1,0
230040,Aiuaba,10/2022,776,71,-705,0,0,0,1,1,0,-1,-1,0
230040,Aiuaba,10/2023,787,82,-705,1,1,0,1,1,0,0,0,0
230040,Aiuaba,10/2024,787,81,-706,0,0,0,3,3,0,-3,-3,0
230040,Aiuaba,10/2025,818,110,-708,5,5,0,4,4,0,1,1,0
230040,Aiuaba,11/2020,765,63,-702,2,3,1,0,0,0,2,3,1
230040,Aiuaba,11/2021,787,83,-704,4,4,0,1,1,0,3,3,0
230040,Aiuaba,11/2022,779,74,-705,4,4,0,1,1,0,3,3,0
230040,Aiuaba,11/2023,785,80,-705,0,0,0,2,2,0,-2,-2,0
230040,Aiuaba,11/2024,785,79,-706,0,0,0,2,2,0,-2,-2,0
230040,Aiuaba,11/2025,819,111,-708,3,3,0,2,2,0,1,1,0
230040,Aiuaba,12/2020,765,63,-702,0,0,0,0,0,0,0,0,0
230040,Aiuaba,12/2021,792,88,-704,6,6,0,1,1,0,5,5,0
230040,Aiuaba,12/2022,778,73,-705,1,1,0,2,2,0,-1,-1,0
230040,Aiuaba,12/2023,787,81,-706,2,2,0,0,1,1,2,1,-1
230040,Aiuaba,12/2024,786,79,-707,1,1,0,0,1,1,1,0,-1
230040,Aiuaba,12/2025,814,106,-708,1,1,0,6,6,0,-5,-5,0
230050,Alcantaras,01/2020,92,82,-10,5,5,0,0,0,0,5,5,0
230050,Alcantaras,01/2021,81,72,-9,0,1,1,1,3,2,-1,-2,-1
230050,Alcantaras,01/2022,86,75,-11,5,4,-1,5,5,0,0,-1,-1
230050,Alcantaras,01/2023,104,91,-13,3,3,0,1,1,0,2,2,0
230050,Alcantaras,01/2024,117,108,-9,1,4,3,3,3,0,-2,1,3
230050,Alcantaras,01/2025,119,105,-14,4,4,0,3,4,1,1,0,-1
230050,Alcantaras,01/2026,140,126,-14,3,3,0,5,7,2,-2,-4,-2
230050,Alcantaras,02/2020,97,87,-10,8,8,0,3,3,0,5,5,0
230050,Alcantaras,02/2021,82,72,-10,2,3,1,1,3,2,1,0,-1
230050,Alcantaras,02/2022,96,85,-11,14,14,0,4,4,0,10,10,0
230050,Alcantaras,02/2023,109,96,-13,6,6,0,1,1,0,5,5,0
230050,Alcantaras,02/2024,111,102,-9,3,3,0,9,9,0,-6,-6,0
230050,Alcantaras,02/2025,125,111,-14,11,11,0,5,5,0,6,6,0
230050,Alcantaras,02/2026,140,126,-14,4,4,0,4,4,0,0,0,0
230050,Alcantaras,03/2020,86,76,-10,5,6,1,16,17,1,-11,-11,0
230050,Alcantaras,03/2021,82,73,-9,0,1,1,0,0,0,0,1,1
230050,Alcantaras,03/2022,103,92,-11,8,8,0,1,1,0,7,7,0
230050,Alcantaras,03/2023,108,96,-12,1,2,1,2,2,0,-1,0,1
230050,Alcantaras,03/2024,109,98,-11,2,2,0,4,6,2,-2,-4,-2
230050,Alcantaras,03/2025,129,116,-13,7,8,1,3,3,0,4,5,1
230050,Alcantaras,03/2026,141,127,-14,7,7,0,6,6,0,1,1,0
230050,Alcantaras,04/2020,85,75,-10,0,0,0,1,1,0,-1,-1,0
230050,Alcantaras,04/2021,84,75,-9,2,2,0,0,0,0,2,2,0
230050,Alcantaras,04/2022,104,93,-11,5,5,0,4,4,0,1,1,0
230050,Alcantaras,04/2023,107,95,-12,2,2,0,3,3,0,-1,-1,0
230050,Alcantaras,04/2024,114,103,-11,7,7,0,2,2,0,5,5,0
230050,Alcantaras,04/2025,126,114,-12,2,3,1,5,5,0,-3,-2,1
230050,Alcantaras,05/2020,85,75,-10,0,0,0,0,0,0,0,0,0
230050,Alcantaras,05/2021,91,83,-8,8,10,2,1,2,1,7,8,1
230050,Alcantaras,05/2022,99,87,-12,2,2,0,7,8,1,-5,-6,-1
230050,Alcantaras,05/2023,107,95,-12,2,2,0,2,2,0,0,0,0
230050,Alcantaras,05/2024,119,108,-11,9,9,0,4,4,0,5,5,0
230050,Alcantaras,05/2025,126,114,-12,4,4,0,4,4,0,0,0,0
230050,Alcantaras,06/2020,85,77,-8,0,2,2,0,0,0,0,2,2
230050,Alcantaras,06/2021,92,84,-8,3,3,0,2,2,0,1,1,0
230050,Alcantaras,06/2022,97,85,-12,5,5,0,7,7,0,-2,-2,0
230050,Alcantaras,06/2023,119,107,-12,12,12,0,0,0,0,12,12,0
230050,Alcantaras,06/2024,114,102,-12,2,2,0,7,8,1,-5,-6,-1
230050,Alcantaras,06/2025,130,118,-12,4,4,0,0,0,0,4,4,0
230050,Alcantaras,07/2020,85,77,-8,0,0,0,0,0,0,0,0,0
230050,Alcantaras,07/2021,91,82,-9,0,0,0,1,2,1,-1,-2,-1
230050,Alcantaras,07/2022,96,84,-12,0,0,0,1,1,0,-1,-1,0
230050,Alcantaras,07/2023,119,107,-12,2,2,0,2,2,0,0,0,0
230050,Alcantaras,07/2024,116,104,-12,6,6,0,4,4,0,2,2,0
230050,Alcantaras,07/2025,135,123,-12,7,7,0,2,2,0,5,5,0
230050,Alcantaras,08/2020,85,76,-9,0,0,0,0,1,1,0,-1,-1
230050,Alcantaras,08/2021,89,80,-9,2,2,0,4,4,0,-2,-2,0
230050,Alcantaras,08/2022,100,88,-12,7,7,0,3,3,0,4,4,0
230050,Alcantaras,08/2023,116,104,-12,1,1,0,4,4,0,-3,-3,0
230050,Alcantaras,08/2024,117,105,-12,5,5,0,4,4,0,1,1,0
230050,Alcantaras,08/2025,134,122,-12,1,1,0,2,2,0,-1,-1,0
230050,Alcantaras,09/2020,84,76,-8,0,1,1,1,1,0,-1,0,1
230050,Alcantaras,09/2021,88,79,-9,5,5,0,6,6,0,-1,-1,0
230050,Alcantaras,09/2022,99,87,-12,1,1,0,2,2,0,-1,-1,0
230050,Alcantaras,09/2023,125,113,-12,13,14,1,4,5,1,9,9,0
230050,Alcantaras,09/2024,117,105,-12,3,3,0,3,3,0,0,0,0
230050,Alcantaras,09/2025,137,125,-12,7,7,0,4,4,0,3,3,0
230050,Alcantaras,10/2020,84,76,-8,0,0,0,0,0,0,0,0,0
230050,Alcantaras,10/2021,91,82,-9,4,4,0,1,1,0,3,3,0
230050,Alcantaras,10/2022,100,88,-12,3,3,0,2,2,0,1,1,0
230050,Alcantaras,10/2023,125,113,-12,1,1,0,1,1,0,0,0,0
230050,Alcantaras,10/2024,115,102,-13,3,3,0,5,6,1,-2,-3,-1
230050,Alcantaras,10/2025,144,132,-12,9,9,0,2,2,0,7,7,0
230050,Alcantaras,11/2020,84,76,-8,0,2,2,0,2,2,0,0,0
230050,Alcantaras,11/2021,91,82,-9,3,4,1,3,4,1,0,0,0
230050,Alcantaras,11/2022,102,90,-12,5,5,0,3,3,0,2,2,0
230050,Alcantaras,11/2023,123,111,-12,1,1,0,3,3,0,-2,-2,0
230050,Alcantaras,11/2024,119,106,-13,7,7,0,3,3,0,4,4,0
230050,Alcantaras,11/2025,139,127,-12,2,2,0,7,7,0,-5,-5,0
230050,Alcantaras,12/2020,82,74,-8,0,0,0,2,2,0,-2,-2,0
230050,Alcantaras,12/2021,86,76,-10,1,1,0,6,7,1,-5,-6,-1
230050,Alcantaras,12/2022,102,89,-13,2,1,-1,2,2,0,0,-1,-1
230050,Alcantaras,12/2023,119,107,-12,6,6,0,10,10,0,-4,-4,0
230050,Alcantaras,12/2024,118,105,-13,0,0,0,1,1,0,-1,-1,0
230050,Alcantaras,12/2025,142,130,-12,6,6,0,3,3,0,3,3,0
230060,Altaneira,01/2020,154,,,0,0,0,0,0,0,0,0,0
230060,Altaneira,01/2021,151,,,0,0,0,3,3,0,-3,-3,0
230060,Altaneira,01/2022,156,,,2,2,0,3,3,0,-1,-1,0
230060,Altaneira,01/2023,200,47,-153,1,1,0,1,1,0,0,0,0
230060,Altaneira,01/2024,207,53,-154,0,0,0,0,0,0,0,0,0
230060,Altaneira,01/2025,205,51,-154,2,2,0,1,1,0,1,1,0
230060,Altaneira,01/2026,207,54,-153,6,6,0,7,7,0,-1,-1,0
230060,Altaneira,02/2020,154,,,0,1,1,0,0,0,0,1,1
230060,Altaneira,02/2021,152,,,1,1,0,0,2,2,1,-1,-2
230060,Altaneira,02/2022,152,,,0,1,1,4,4,0,-4,-3,1
230060,Altaneira,02/2023,201,48,-153,5,5,0,4,4,0,1,1,0
230060,Altaneira,02/2024,207,53,-154,1,1,0,1,1,0,0,0,0
230060,Altaneira,02/2025,204,50,-154,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,02/2026,214,61,-153,8,8,0,1,1,0,7,7,0
230060,Altaneira,03/2020,154,,,0,0,0,0,0,0,0,0,0
230060,Altaneira,03/2021,156,,,5,5,0,1,2,1,4,3,-1
230060,Altaneira,03/2022,151,,,1,1,0,2,2,0,-1,-1,0
230060,Altaneira,03/2023,201,48,-153,1,1,0,1,1,0,0,0,0
230060,Altaneira,03/2024,205,51,-154,3,3,0,5,5,0,-2,-2,0
230060,Altaneira,03/2025,202,48,-154,2,2,0,4,4,0,-2,-2,0
230060,Altaneira,03/2026,215,62,-153,3,3,0,2,2,0,1,1,0
230060,Altaneira,04/2020,155,,,1,1,0,0,0,0,1,1,0
230060,Altaneira,04/2021,155,,,0,1,1,1,1,0,-1,0,1
230060,Altaneira,04/2022,157,,,7,7,0,1,1,0,6,6,0
230060,Altaneira,04/2023,200,48,-152,0,1,1,1,1,0,-1,0,1
230060,Altaneira,04/2024,210,56,-154,7,7,0,2,2,0,5,5,0
230060,Altaneira,04/2025,206,52,-154,6,6,0,2,2,0,4,4,0
230060,Altaneira,05/2020,154,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,05/2021,154,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,05/2022,169,,,13,15,2,1,1,0,12,14,2
230060,Altaneira,05/2023,198,46,-152,0,0,0,2,2,0,-2,-2,0
230060,Altaneira,05/2024,213,59,-154,3,3,0,0,0,0,3,3,0
230060,Altaneira,05/2025,206,52,-154,1,1,0,1,1,0,0,0,0
230060,Altaneira,06/2020,153,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,06/2021,162,,,9,9,0,1,1,0,8,8,0
230060,Altaneira,06/2022,168,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,06/2023,198,46,-152,0,0,0,0,0,0,0,0,0
230060,Altaneira,06/2024,210,56,-154,0,0,0,3,3,0,-3,-3,0
230060,Altaneira,06/2025,210,56,-154,5,5,0,1,1,0,4,4,0
230060,Altaneira,07/2020,154,,,1,1,0,0,0,0,1,1,0
230060,Altaneira,07/2021,164,,,3,3,0,1,2,1,2,1,-1
230060,Altaneira,07/2022,169,,,1,1,0,0,0,0,1,1,0
230060,Altaneira,07/2023,201,49,-152,3,3,0,0,0,0,3,3,0
230060,Altaneira,07/2024,210,56,-154,2,2,0,2,2,0,0,0,0
230060,Altaneira,07/2025,209,55,-154,1,1,0,2,2,0,-1,-1,0
230060,Altaneira,08/2020,153,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,08/2021,166,,,3,3,0,1,1,0,2,2,0
230060,Altaneira,08/2022,169,,,2,3,1,2,3,1,0,0,0
230060,Altaneira,08/2023,200,47,-153,1,1,0,2,3,1,-1,-2,-1
230060,Altaneira,08/2024,209,55,-154,2,2,0,3,3,0,-1,-1,0
230060,Altaneira,08/2025,214,61,-153,8,9,1,3,3,0,5,6,1
230060,Altaneira,09/2020,152,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,09/2021,168,,,4,4,0,2,2,0,2,2,0
230060,Altaneira,09/2022,193,40,-153,27,57,30,3,7,4,24,50,26
230060,Altaneira,09/2023,206,52,-154,7,7,0,1,2,1,6,5,-1
230060,Altaneira,09/2024,209,55,-154,1,1,0,1,1,0,0,0,0
230060,Altaneira,09/2025,214,61,-153,2,2,0,2,2,0,0,0,0
230060,Altaneira,10/2020,153,,,1,1,0,0,0,0,1,1,0
230060,Altaneira,10/2021,164,,,2,15,13,6,6,0,-4,9,13
230060,Altaneira,10/2022,196,43,-153,4,4,0,1,1,0,3,3,0
230060,Altaneira,10/2023,207,53,-154,3,3,0,2,2,0,1,1,0
230060,Altaneira,10/2024,209,55,-154,1,1,0,1,1,0,0,0,0
230060,Altaneira,10/2025,213,60,-153,1,1,0,2,2,0,-1,-1,0
230060,Altaneira,11/2020,152,,,0,0,0,1,1,0,-1,-1,0
230060,Altaneira,11/2021,160,,,1,1,0,5,5,0,-4,-4,0
230060,Altaneira,11/2022,198,45,-153,4,4,0,2,2,0,2,2,0
230060,Altaneira,11/2023,208,54,-154,1,1,0,0,0,0,1,1,0
230060,Altaneira,11/2024,205,51,-154,1,1,0,5,5,0,-4,-4,0
230060,Altaneira,11/2025,209,56,-153,0,0,0,4,4,0,-4,-4,0
230060,Altaneira,12/2020,154,,,2,4,2,0,0,0,2,4,2
230060,Altaneira,12/2021,157,,,1,1,0,4,4,0,-3,-3,0
230060,Altaneira,12/2022,200,47,-153,3,3,0,1,1,0,2,2,0
230060,Altaneira,12/2023,207,53,-154,2,2,0,3,3,0,-1,-1,0
230060,Altaneira,12/2024,204,50,-154,1,1,0,2,2,0,-1,-1,0
230060,Altaneira,12/2025,208,55,-153,0,0,0,1,1,0,-1,-1,0
230070,Alto Santo,01/2020,537,669,132,25,28,3,24,24,0,1,4,3
230070,Alto Santo,01/2021,508,630,122,14,14,0,32,32,0,-18,-18,0
230070,Alto Santo,01/2022,479,595,116,7,7,0,23,28,5,-16,-21,-5
230070,Alto Santo,01/2023,486,596,110,22,22,0,20,21,1,2,1,-1
230070,Alto Santo,01/2024,507,617,110,16,16,0,13,13,0,3,3,0
230070,Alto Santo,01/2025,457,568,111,9,9,0,15,15,0,-6,-6,0
230070,Alto Santo,01/2026,449,562,113,21,22,1,30,30,0,-9,-8,1
230070,Alto Santo,02/2020,520,651,131,11,11,0,28,29,1,-17,-18,-1
230070,Alto Santo,02/2021,500,621,121,11,12,1,19,21,2,-8,-9,-1
230070,Alto Santo,02/2022,486,602,116,14,14,0,7,7,0,7,7,0
230070,Alto Santo,02/2023,496,606,110,22,22,0,12,12,0,10,10,0
230070,Alto Santo,02/2024,504,614,110,12,12,0,15,15,0,-3,-3,0
230070,Alto Santo,02/2025,452,563,111,8,8,0,13,13,0,-5,-5,0
230070,Alto Santo,02/2026,443,557,114,15,16,1,21,21,0,-6,-5,1
230070,Alto Santo,03/2020,525,655,130,15,16,1,10,12,2,5,4,-1
230070,Alto Santo,03/2021,505,624,119,17,18,1,12,15,3,5,3,-2
230070,Alto Santo,03/2022,475,591,116,9,9,0,20,20,0,-11,-11,0
230070,Alto Santo,03/2023,488,598,110,6,6,0,14,14,0,-8,-8,0
230070,Alto Santo,03/2024,504,614,110,10,10,0,10,10,0,0,0,0
230070,Alto Santo,03/2025,447,558,111,10,10,0,15,15,0,-5,-5,0
230070,Alto Santo,03/2026,447,560,113,20,20,0,16,17,1,4,3,-1
230070,Alto Santo,04/2020,515,645,130,5,5,0,15,15,0,-10,-10,0
230070,Alto Santo,04/2021,474,597,123,6,10,4,37,37,0,-31,-27,4
230070,Alto Santo,04/2022,466,581,115,11,11,0,20,21,1,-9,-10,-1
230070,Alto Santo,04/2023,493,603,110,22,22,0,17,17,0,5,5,0
230070,Alto Santo,04/2024,502,612,110,12,12,0,14,14,0,-2,-2,0
230070,Alto Santo,04/2025,460,571,111,22,22,0,9,9,0,13,13,0
230070,Alto Santo,05/2020,518,648,130,4,4,0,1,1,0,3,3,0
230070,Alto Santo,05/2021,450,572,122,8,8,0,32,33,1,-24,-25,-1
230070,Alto Santo,05/2022,467,582,115,13,13,0,12,12,0,1,1,0
230070,Alto Santo,05/2023,502,612,110,20,20,0,11,11,0,9,9,0
230070,Alto Santo,05/2024,485,595,110,5,5,0,22,22,0,-17,-17,0
230070,Alto Santo,05/2025,462,573,111,9,9,0,7,7,0,2,2,0
230070,Alto Santo,06/2020,514,645,131,0,1,1,4,4,0,-4,-3,1
230070,Alto Santo,06/2021,461,583,122,14,14,0,3,3,0,11,11,0
230070,Alto Santo,06/2022,459,570,111,1,1,0,9,13,4,-8,-12,-4
230070,Alto Santo,06/2023,506,616,110,10,10,0,6,6,0,4,4,0
230070,Alto Santo,06/2024,481,591,110,6,6,0,10,10,0,-4,-4,0
230070,Alto Santo,06/2025,461,573,112,12,12,0,13,12,-1,-1,0,1
230070,Alto Santo,07/2020,514,644,130,6,6,0,6,7,1,0,-1,-1
230070,Alto Santo,07/2021,461,582,121,14,14,0,14,15,1,0,-1,-1
230070,Alto Santo,07/2022,456,567,111,9,9,0,12,12,0,-3,-3,0
230070,Alto Santo,07/2023,504,614,110,13,13,0,15,15,0,-2,-2,0
230070,Alto Santo,07/2024,490,600,110,20,20,0,11,11,0,9,9,0
230070,Alto Santo,07/2025,458,570,112,7,7,0,10,10,0,-3,-3,0
230070,Alto Santo,08/2020,502,632,130,2,3,1,14,15,1,-12,-12,0
230070,Alto Santo,08/2021,457,578,121,10,10,0,14,14,0,-4,-4,0
230070,Alto Santo,08/2022,467,578,111,17,17,0,6,6,0,11,11,0
230070,Alto Santo,08/2023,514,624,110,22,22,0,12,12,0,10,10,0
230070,Alto Santo,08/2024,479,589,110,10,10,0,21,21,0,-11,-11,0
230070,Alto Santo,08/2025,459,571,112,12,12,0,11,11,0,1,1,0
230070,Alto Santo,09/2020,501,631,130,11,11,0,12,12,0,-1,-1,0
230070,Alto Santo,09/2021,487,607,120,35,35,0,5,6,1,30,29,-1
230070,Alto Santo,09/2022,506,617,111,48,49,1,9,10,1,39,39,0
230070,Alto Santo,09/2023,514,624,110,14,14,0,14,14,0,0,0,0
230070,Alto Santo,09/2024,471,582,111,8,9,1,16,16,0,-8,-7,1
230070,Alto Santo,09/2025,469,581,112,18,18,0,8,8,0,10,10,0
230070,Alto Santo,10/2020,545,671,126,65,65,0,21,25,4,44,40,-4
230070,Alto Santo,10/2021,502,623,121,25,27,2,10,11,1,15,16,1
230070,Alto Santo,10/2022,494,605,111,7,7,0,19,19,0,-12,-12,0
230070,Alto Santo,10/2023,524,634,110,24,24,0,14,14,0,10,10,0
230070,Alto Santo,10/2024,464,575,111,6,6,0,13,13,0,-7,-7,0
230070,Alto Santo,10/2025,471,583,112,15,15,0,13,13,0,2,2,0
230070,Alto Santo,11/2020,545,668,123,10,11,1,10,14,4,0,-3,-3
230070,Alto Santo,11/2021,504,625,121,13,13,0,11,11,0,2,2,0
230070,Alto Santo,11/2022,503,614,111,15,15,0,6,6,0,9,9,0
230070,Alto Santo,11/2023,526,636,110,10,10,0,8,8,0,2,2,0
230070,Alto Santo,11/2024,472,583,111,13,13,0,5,5,0,8,8,0
230070,Alto Santo,11/2025,468,580,112,7,7,0,10,10,0,-3,-3,0
230070,Alto Santo,12/2020,526,648,122,4,4,0,23,24,1,-19,-20,-1
230070,Alto Santo,12/2021,495,616,121,11,11,0,20,20,0,-9,-9,0
230070,Alto Santo,12/2022,484,595,111,5,5,0,24,24,0,-19,-19,0
230070,Alto Santo,12/2023,504,614,110,2,2,0,24,24,0,-22,-22,0
230070,Alto Santo,12/2024,463,574,111,2,2,0,11,11,0,-9,-9,0
230070,Alto Santo,12/2025,458,570,112,3,3,0,13,13,0,-10,-10,0
230075,Amontada,01/2020,1111,1265,154,37,37,0,25,25,0,12,12,0
230075,Amontada,01/2021,1060,1210,150,51,59,8,16,19,3,35,40,5
230075,Amontada,01/2022,1205,1343,138,41,41,0,37,38,1,4,3,-1
230075,Amontada,01/2023,1348,1497,149,23,23,0,80,81,1,-57,-58,-1
230075,Amontada,01/2024,1570,1705,135,59,59,0,58,59,1,1,0,-1
230075,Amontada,01/2025,1859,2020,161,59,61,2,74,75,1,-15,-14,1
230075,Amontada,01/2026,2000,2051,51,88,89,1,82,84,2,6,5,-1
230075,Amontada,02/2020,1074,1228,154,19,24,5,56,61,5,-37,-37,0
230075,Amontada,02/2021,1095,1243,148,63,65,2,28,32,4,35,33,-2
230075,Amontada,02/2022,1214,1352,138,35,35,0,26,26,0,9,9,0
230075,Amontada,02/2023,1350,1501,151,68,70,2,66,66,0,2,4,2
230075,Amontada,02/2024,1626,1761,135,111,111,0,55,55,0,56,56,0
230075,Amontada,02/2025,1951,2126,175,139,154,15,47,48,1,92,106,14
230075,Amontada,02/2026,1996,2046,50,81,81,0,85,86,1,-4,-5,-1
230075,Amontada,03/2020,1015,1168,153,34,34,0,93,94,1,-59,-60,-1
230075,Amontada,03/2021,1086,1231,145,20,21,1,29,33,4,-9,-12,-3
230075,Amontada,03/2022,1218,1354,136,37,37,0,33,35,2,4,2,-2
230075,Amontada,03/2023,1224,1370,146,22,22,0,148,153,5,-126,-131,-5
230075,Amontada,03/2024,1661,1797,136,85,86,1,50,50,0,35,36,1
230075,Amontada,03/2025,1937,2112,175,60,60,0,74,74,0,-14,-14,0
230075,Amontada,03/2026,2009,2064,55,95,99,4,82,81,-1,13,18,5
230075,Amontada,04/2020,1008,1161,153,6,6,0,13,13,0,-7,-7,0
230075,Amontada,04/2021,1073,1219,146,24,26,2,37,38,1,-13,-12,1
230075,Amontada,04/2022,1212,1348,136,32,33,1,38,39,1,-6,-6,0
230075,Amontada,04/2023,1247,1393,146,50,50,0,27,27,0,23,23,0
230075,Amontada,04/2024,1670,1806,136,57,58,1,48,49,1,9,9,0
230075,Amontada,04/2025,1952,2124,172,64,65,1,49,53,4,15,12,-3
230075,Amontada,05/2020,1002,1154,152,19,19,0,25,26,1,-6,-7,-1
230075,Amontada,05/2021,1068,1213,145,27,27,0,32,33,1,-5,-6,-1
230075,Amontada,05/2022,1257,1393,136,71,71,0,26,26,0,45,45,0
230075,Amontada,05/2023,1218,1360,142,29,30,1,58,63,5,-29,-33,-4
230075,Amontada,05/2024,1763,1899,136,127,127,0,34,34,0,93,93,0
230075,Amontada,05/2025,1975,2143,168,75,77,2,52,58,6,23,19,-4
230075,Amontada,06/2020,1003,1155,152,10,10,0,9,9,0,1,1,0
230075,Amontada,06/2021,1082,1224,142,34,35,1,20,24,4,14,11,-3
230075,Amontada,06/2022,1270,1406,136,35,35,0,22,22,0,13,13,0
230075,Amontada,06/2023,1241,1382,141,54,54,0,31,32,1,23,22,-1
230075,Amontada,06/2024,1763,1899,136,48,48,0,48,48,0,0,0,0
230075,Amontada,06/2025,1980,2143,163,72,72,0,67,72,5,5,0,-5
230075,Amontada,07/2020,973,1117,144,12,12,0,42,50,8,-30,-38,-8
230075,Amontada,07/2021,1116,1255,139,53,55,2,19,24,5,34,31,-3
230075,Amontada,07/2022,1268,1405,137,47,48,1,49,49,0,-2,-1,1
230075,Amontada,07/2023,1329,1471,142,119,120,1,31,31,0,88,89,1
230075,Amontada,07/2024,1766,1902,136,61,61,0,58,58,0,3,3,0
230075,Amontada,07/2025,1996,2161,165,64,66,2,48,48,0,16,18,2
230075,Amontada,08/2020,1001,1142,141,41,41,0,13,16,3,28,25,-3
230075,Amontada,08/2021,1133,1270,137,44,44,0,27,29,2,17,15,-2
230075,Amontada,08/2022,1343,1496,153,98,114,16,23,23,0,75,91,16
230075,Amontada,08/2023,1472,1613,141,176,175,-1,33,33,0,143,142,-1
230075,Amontada,08/2024,1780,1916,136,83,83,0,69,69,0,14,14,0
230075,Amontada,08/2025,1965,2048,83,89,92,3,120,205,85,-31,-113,-82
230075,Amontada,09/2020,1016,1160,144,35,39,4,20,21,1,15,18,3
230075,Amontada,09/2021,1165,1300,135,58,59,1,26,29,3,32,30,-2
230075,Amontada,09/2022,1342,1503,161,29,38,9,30,31,1,-1,7,8
230075,Amontada,09/2023,1492,1633,141,68,69,1,48,49,1,20,20,0
230075,Amontada,09/2024,1852,2013,161,117,145,28,45,48,3,72,97,25
230075,Amontada,09/2025,2005,2063,58,153,153,0,113,138,25,40,15,-25
230075,Amontada,10/2020,1041,1189,148,47,54,7,22,25,3,25,29,4
230075,Amontada,10/2021,1186,1322,136,33,34,1,12,12,0,21,22,1
230075,Amontada,10/2022,1364,1524,160,76,76,0,54,55,1,22,21,-1
230075,Amontada,10/2023,1501,1640,139,56,56,0,47,49,2,9,7,-2
230075,Amontada,10/2024,1867,2028,161,78,78,0,63,63,0,15,15,0
230075,Amontada,10/2025,2009,2065,56,116,116,0,112,114,2,4,2,-2
230075,Amontada,11/2020,1046,1192,146,31,32,1,26,29,3,5,3,-2
230075,Amontada,11/2021,1207,1348,141,48,53,5,27,27,0,21,26,5
230075,Amontada,11/2022,1403,1560,157,78,78,0,39,42,3,39,36,-3
230075,Amontada,11/2023,1548,1686,138,96,96,0,49,50,1,47,46,-1
230075,Amontada,11/2024,1861,2023,162,88,89,1,94,94,0,-6,-5,1
230075,Amontada,11/2025,2018,2072,54,78,77,-1,69,70,1,9,7,-2
230075,Amontada,12/2020,1025,1170,145,24,25,1,45,47,2,-21,-22,-1
230075,Amontada,12/2021,1201,1340,139,35,35,0,41,43,2,-6,-8,-2
230075,Amontada,12/2022,1405,1555,150,29,30,1,27,35,8,2,-5,-7
230075,Amontada,12/2023,1569,1705,136,57,57,0,36,38,2,21,19,-2
230075,Amontada,12/2024,1874,2034,160,59,59,0,46,48,2,13,11,-2
230075,Amontada,12/2025,1994,2046,52,44,44,0,68,70,2,-24,-26,-2
230080,Antonina do Norte,01/2020,107,129,22,0,0,0,0,0,0,0,0,0
230080,Antonina do Norte,01/2021,119,120,1,0,1,1,1,1,0,-1,0,1
230080,Antonina do Norte,01/2022,130,129,-1,2,2,0,1,1,0,1,1,0
230080,Antonina do Norte,01/2024,167,165,-2,2,2,0,5,5,0,-3,-3,0
230080,Antonina do Norte,01/2026,151,150,-1,6,6,0,3,3,0,3,3,0
230080,Antonina do Norte,02/2020,108,130,22,1,1,0,0,0,0,1,1,0
